QW_SEQ,SITE_ID,SITE_NAME,SAMPLE_DATE,LATITUDE,LONGITUDE,R_TOT_ORG_CARBON,TOT_ORG_CARBON_MGL,UPD_TOT_ORG_CARBON,R_DISS_ORG_CARBON,DISS_ORG_CARBON_MGL,R_SULFATE_MGL,SULFATE_MGL,R_PH,PH,R_TOT_UNFILTERED_MEHG,TOT_UNFILTERED_MEHG_NGL,UPD_TOT_UNFILTERED_MEHG,SUBS_R_TOT_UNFILTERED_MEHG,SUBS_TOT_UNFILTERED_MEHG,R_DISS_MEHG,DISS_MEHG_NGL,UPD_DISS_MEHG,SUBS_R_DISS_MEHG,SUBS_DISS_MEHG,R_PARTICULATE_MEHG,PARTICULATE_MEHG_NGL,SUBS_R_PARTICULATE_MEHG,SUBS_PARTICULATE_MEHG,R_TOT_UNFILTERED_HG,TOT_UNFILTERED_HG_NGL,UPD_TOT_UNFILTERED_HG,R_PARTICULATE_HG,PARTICULATE_HG_NGL,R_DISS_HG,DISS_HG_NGL,UPD_DISS_HG,SUBS_R_DISS_HG,SUBS_DISS_HG,SOURCE_TABLE
2940,05061350,"STONY CREEK BLW BIG SLOUGH OTLT NR BARNESVILLE, MN",3/9/1998,46.6985703,-96.3192317,,12.4,,,11.5,,,,,,0.96,,,0.96,,0.77,,,0.77,,,,,,2.65,,,,,1.8,,,1.8,HG_MINNESOTANWIS_20090121
2941,05061380,"HAY CREEKABOVE BJORNSON W.M.A. NEAR ROLLAG, MN",3/5/1998,46.7607925,-96.3458994,,12.1,,,,,,,8.2,,0.2,,,0.2,,,,,,,,,,,1.51,,,,,,,,,HG_MINNESOTANWIS_20090121
2942,05061380,"HAY CREEKABOVE BJORNSON W.M.A. NEAR ROLLAG, MN",7/1/1998,46.7607925,-96.3458994,,15,,,,,,,7.4,,0.62,,,0.62,,,,,,,,,,,2.82,,,,,,,,,HG_MINNESOTANWIS_20090121
2943,05061380,"HAY CREEKABOVE BJORNSON W.M.A. NEAR ROLLAG, MN",7/7/1998,46.7607925,-96.3458994,,12.3,,,,,,,7.6,,1.27,,,1.27,,1.49,,,1.49,,,,,,5.35,,,,,3.41,,,3.41,HG_MINNESOTANWIS_20090121
2944,05061382,"SOUTH POOL OUTLET OF BJORNSON W.M.A. NR ROLLAG, MN",9/2/1997,46.775515,-96.3556217,,20.6,,,,,,,7.7,,1.57,,,1.57,,,,,,,,,,,4.09,,,,,,,,,HG_MINNESOTANWIS_20090121
2945,05061382,"SOUTH POOL OUTLET OF BJORNSON W.M.A. NR ROLLAG, MN",3/5/1998,46.775515,-96.3556217,,12.1,,,,,,,7.8,,0.2,,,0.2,,,,,,,,,,,2.06,,,,,,,,,HG_MINNESOTANWIS_20090121
2663,05061400,"SPRING CREEK ABOVE DOWNER, MN",6/29/1998,46.7435711,-96.4203458,,17.9,,,,,,,,,2.96,,,2.96,,2.07,,,2.07,,,,,,7.82,,,,,6.6,,,6.6,HG_MINNESOTANWIS_20090121
2664,05061400,"SPRING CREEK ABOVE DOWNER, MN",7/1/1998,46.7435711,-96.4203458,,17,,,,,,,7.9,,2.76,,,2.76,,1.22,,,1.22,,,,,,16.2,,,,,6.02,,,6.02,HG_MINNESOTANWIS_20090121
2665,05061400,"SPRING CREEK ABOVE DOWNER, MN",7/7/1998,46.7435711,-96.4203458,,9.9,,,,,,,7.8,,2.44,,,2.44,,1.6,,,1.6,,,,,,8.75,,,,,4.8,,,4.8,HG_MINNESOTANWIS_20090121
2666,05061415,"SPRING CREEK AT HENRY DAM SPILLWAY ABV. DOWNER, MN",5/21/1998,46.7360711,-96.4384019,,20.4,,,,,,,7.8,,1.83,,,1.83,,2.06,,,2.06,,,,,,8.31,,,,,5.37,,,5.37,HG_MINNESOTANWIS_20090121
2667,05061415,"SPRING CREEK AT HENRY DAM SPILLWAY ABV. DOWNER, MN",6/29/1998,46.7360711,-96.4384019,,14.8,,,,,,,,,1.92,,,1.92,,1.26,,,1.26,,,,,,7.87,,,,,5.58,,,5.58,HG_MINNESOTANWIS_20090121
2668,05061415,"SPRING CREEK AT HENRY DAM SPILLWAY ABV. DOWNER, MN",7/1/1998,46.7360711,-96.4384019,,16.5,,,,,,,7.8,,4.28,,,4.28,,,,,,,,,,,8.98,,,,,,,,,HG_MINNESOTANWIS_20090121
2669,05061415,"SPRING CREEK AT HENRY DAM SPILLWAY ABV. DOWNER, MN",7/7/1998,46.7360711,-96.4384019,,10.6,,,,,,,7.8,,1.59,,,1.59,,1.11,,,1.11,,,,,,9.02,,,,,3.72,,,3.72,HG_MINNESOTANWIS_20090121
2670,05061415,"SPRING CREEK AT HENRY DAM SPILLWAY ABV. DOWNER, MN",7/9/1998,46.7360711,-96.4384019,,,,,,,,,7.7,,4.62,,,4.62,,3.63,,,3.63,,,,,,10.4,,,,,7.75,,,7.75,HG_MINNESOTANWIS_20090121
2671,05062477,"MOCCASIN CREEK ABOVE IMPOUNDMENT NEAR FOSSUM, MN",6/29/1998,47.2235728,-96.1600542,,8.9,,,,,,,7.8,,0.8,,,0.8,,0.72,,,0.72,,,,,,3.93,,,,,2.98,,,2.98,HG_MINNESOTANWIS_20090121
2672,05062480,"MOCCASIN CK IMPOUNDMENT ABV OUTLET NR FOSSUM, MN",5/20/1998,47.2352397,-96.1747772,,18.4,,,,,,,8.1,,0.41,,,0.41,,0.11,,,0.11,,,,,,4.46,,,,,2.51,,,2.51,HG_MINNESOTANWIS_20090121
2673,05062480,"MOCCASIN CK IMPOUNDMENT ABV OUTLET NR FOSSUM, MN",6/29/1998,47.2352397,-96.1747772,,10.2,,,,,,,7.8,,0.92,,,0.92,,0.79,,,0.79,,,,,,4.3,,,,,2.37,,,2.37,HG_MINNESOTANWIS_20090121
2674,05062550,"MASHAUG CREEK ABOVE DAM NEAR GARY, MN",5/14/1998,47.3535739,-96.1742194,,16.6,,,,,,,8.1,,0.2,,,0.2,,0.17,,,0.17,,,,,,3.99,,,,,4.41,,,4.41,HG_MINNESOTANWIS_20090121
2675,05062550,"MASHAUG CREEK ABOVE DAM NEAR GARY, MN",5/20/1998,47.3535739,-96.1742194,,12.8,,,,,,,7.9,,0.3,,,0.3,,0.19,,,0.19,,,,,,3.18,,,,,2.09,,,2.09,HG_MINNESOTANWIS_20090121
2676,05062550,"MASHAUG CREEK ABOVE DAM NEAR GARY, MN",6/24/1998,47.3535739,-96.1742194,,12.8,,,,,,,7.9,,0.46,,,0.46,,0.34,,,0.34,,,,,,3.95,,,,,2.11,,,2.11,HG_MINNESOTANWIS_20090121
2677,05062560,"MASHAUG CREEK BELOW DAM NEAR GARY, MN",5/14/1998,47.3466297,-96.1947761,,15.8,,,,,,,7.7,,0.21,,,0.21,,0.15,,,0.15,,,,,,4.08,,,,,3.36,,,3.36,HG_MINNESOTANWIS_20090121
2678,05062560,"MASHAUG CREEK BELOW DAM NEAR GARY, MN",5/20/1998,47.3466297,-96.1947761,,12.3,,,,,,,7.6,,0.33,,,0.33,,0.2,,,0.2,,,,,,4.26,,,,,2.75,,,2.75,HG_MINNESOTANWIS_20090121
2679,05062560,"MASHAUG CREEK BELOW DAM NEAR GARY, MN",6/24/1998,47.3466297,-96.1947761,,12.3,,,,,,,7.7,,1.24,,,1.24,,0.47,,,0.47,,,,,,5.46,,,,,2.88,,,2.88,HG_MINNESOTANWIS_20090121
2680,05062570,"GARDEN SLOUGH AT COUNTY ROAD 19 NEAR GARY, MN",5/14/1998,47.3688519,-96.2003317,,16.5,,,,,,,8,,0.48,,,0.48,,0.45,,,0.45,,,,,,5.01,,,,,4.18,,,4.18,HG_MINNESOTANWIS_20090121
2681,05062570,"GARDEN SLOUGH AT COUNTY ROAD 19 NEAR GARY, MN",6/25/1998,47.3688519,-96.2003317,,13.7,,,,,,,7.5,,1.04,,,1.04,,0.54,,,0.54,,,,,,6.26,,,,,3.18,,,3.18,HG_MINNESOTANWIS_20090121
2682,05062580,"GARDEN SLOUGH IMP. BELOW CO. RD. 19 NEAR GARY, MN",8/26/1997,47.3549631,-96.2000542,,16,,,,,,,8.3,,0.43,,,0.43,,,,,,,,,,,2.8,,,,,,,,,HG_MINNESOTANWIS_20090121
2683,05062580,"GARDEN SLOUGH IMP. BELOW CO. RD. 19 NEAR GARY, MN",9/1/1998,47.3549631,-96.2000542,,14.5,,,,,,,8,,0.68,,,0.68,,,,,,,,,,,5.34,,,,,,,,,HG_MINNESOTANWIS_20090121
2684,05062580,"GARDEN SLOUGH IMP. BELOW CO. RD. 19 NEAR GARY, MN",2/9/1999,47.3549631,-96.2000542,,16.1,,,,,,,7.4,,0.21,,,0.21,,,,,,,,,,,1.09,,,,,,,,,HG_MINNESOTANWIS_20090121
2685,05062580,"GARDEN SLOUGH IMP. BELOW CO. RD. 19 NEAR GARY, MN",2/9/1999,47.3549631,-96.2000542,,17.4,,,,,,,7.5,,0.42,,,0.42,,,,,,,,,,,1.38,,,,,,,,,HG_MINNESOTANWIS_20090121
2686,05062590,"GARDEN SLOUGH IMPOUNDMENT OUTLET NEAR GARY, MN",3/4/1998,47.3535742,-96.2000542,,11.2,,,,,,,7.7,,0.2,,,0.2,,,,,,,,,,,3.01,,,,,,,,,HG_MINNESOTANWIS_20090121
2687,05062590,"GARDEN SLOUGH IMPOUNDMENT OUTLET NEAR GARY, MN",5/14/1998,47.3535742,-96.2000542,,13.9,,,,,,,8.2,,0.29,,,0.29,,0.23,,,0.23,,,,,,4.59,,,,,3.16,,,3.16,HG_MINNESOTANWIS_20090121
2688,05062590,"GARDEN SLOUGH IMPOUNDMENT OUTLET NEAR GARY, MN",6/30/1998,47.3535742,-96.2000542,,11.1,,,,,,,7.9,,1.05,,,1.05,,0.74,,,0.74,,,,,,4.04,,,,,2.88,,,2.88,HG_MINNESOTANWIS_20090121
2689,05063220,"SOUTH BRANCH WILD RICE RIVER NEAR OGEMA, MN",5/20/1998,47.0791266,-96.0056049,,19.6,,,,,,,7.9,,0.66,,,0.66,<,0.03,,<,0.03,,,,,,4.52,,,,,2.6,,,2.6,HG_MINNESOTANWIS_20090121
2690,05063220,"SOUTH BRANCH WILD RICE RIVER NEAR OGEMA, MN",6/29/1998,47.0791266,-96.0056049,,12.8,,,,,,,7.6,,0.68,,,0.68,,0.75,,,0.75,,,,,,3.95,,,,,2.81,,,2.81,HG_MINNESOTANWIS_20090121
2691,05063220,"SOUTH BRANCH WILD RICE RIVER NEAR OGEMA, MN",7/6/1998,47.0791266,-96.0056049,,18.4,,,,,,,7.8,,1.79,,,1.79,,1.01,,,1.01,,,,,,4.35,,,,,2.96,,,2.96,HG_MINNESOTANWIS_20090121
2692,05063220,"SOUTH BRANCH WILD RICE RIVER NEAR OGEMA, MN",7/7/1998,47.0791266,-96.0056049,,15.5,,,,,,,7.5,,1.43,,,1.43,,1.04,,,1.04,,,,,,7.19,,,,,2.86,,,2.86,HG_MINNESOTANWIS_20090121
2693,05063230,"S BR WILD RICE R (UPPER BECKER IMP.) NR OGEMA, MN",6/29/1998,47.06496,-96.0375508,,10.2,,,,,,,7.8,,0.77,,,0.77,,0.62,,,0.62,,,,,,5.45,,,,,3.39,,,3.39,HG_MINNESOTANWIS_20090121
2694,05063245,"S BR WILD RICE R (LOWER BECKER IMP) NR OGEMA, MN",5/20/1998,47.0377378,-96.05783,,20.4,,,,,,,7.9,,0.64,,,0.64,,0.58,,,0.58,,,,,,3.59,,,,,3.13,,,3.13,HG_MINNESOTANWIS_20090121
2695,05063245,"S BR WILD RICE R (LOWER BECKER IMP) NR OGEMA, MN",6/29/1998,47.0377378,-96.05783,,10.2,,,,,,,7.6,,0.86,,,0.86,,0.7,,,0.7,,,,,,4.16,,,,,3.1,,,3.1,HG_MINNESOTANWIS_20090121
2696,05067315,"COUNTY DITCH 45 ABOVE SANDE IMP. NEAR FLAMING, MN",3/5/1998,47.4777431,-96.3136686,,12.3,,,,,,,8.3,,0.19,,,0.19,,,,,,,,,,,1.36,,,,,,,,,HG_MINNESOTANWIS_20090121
2697,05067315,"COUNTY DITCH 45 ABOVE SANDE IMP. NEAR FLAMING, MN",6/24/1998,47.4777431,-96.3136686,,9.9,,,,,,,7.7,,0.82,,,0.82,,0.24,,,0.24,,,,,,15.5,,,,,2.29,,,2.29,HG_MINNESOTANWIS_20090121
2698,05067320,"POOL B2 OUTLET ABOVE CO. DITCH 45 NEAR FLAMING, MN",3/5/1998,47.4730208,-96.3189467,,12.1,,,,,,,8.4,,0.26,,,0.26,,,,,,,,,,,2.47,,,,,,,,,HG_MINNESOTANWIS_20090121
2699,05067320,"POOL B2 OUTLET ABOVE CO. DITCH 45 NEAR FLAMING, MN",6/24/1998,47.4730208,-96.3189467,,15.3,,,,,,,8.2,,0.45,,,0.45,,0.24,,,0.24,,,,,,2.43,,,,,2.06,,,2.06,HG_MINNESOTANWIS_20090121
2700,05067320,"POOL B2 OUTLET ABOVE CO. DITCH 45 NEAR FLAMING, MN",9/2/1998,47.4730208,-96.3189467,,18.1,,,,,,,8.6,,0.17,,,0.17,,,,,,,,,,,2.79,,,,,,,,,HG_MINNESOTANWIS_20090121
2701,05067330,"POOL B3 OUTLET ABOVE CO. DITCH 45 NEAR FLAMING, MN",6/24/1998,47.4732986,-96.3214469,,14.8,,,,,,,8.6,,0.18,,,0.18,,0.13,,,0.13,,,,,,2.22,,,,,0.88,,,0.88,HG_MINNESOTANWIS_20090121
2702,05067330,"POOL B3 OUTLET ABOVE CO. DITCH 45 NEAR FLAMING, MN",9/2/1998,47.4732986,-96.3214469,,18.2,,,,,,,9.2,,0.22,,,0.22,,,,,,,,,,,2.85,,,,,,,,,HG_MINNESOTANWIS_20090121
2703,05067333,"POOL A4 ABOVE CO. DITCH 45 NEAR FLAMING, MN",9/3/1997,47.4732986,-96.3228358,,17.8,,,,,,,8.8,,0.18,,,0.18,,,,,,,,,,,3.36,,,,,,,,,HG_MINNESOTANWIS_20090121
2704,05067333,"POOL A4 ABOVE CO. DITCH 45 NEAR FLAMING, MN",9/2/1998,47.4732986,-96.3228358,,17.3,,,,,,,9.2,,0.18,,,0.18,,,,,,,,,,,3.37,,,,,,,,,HG_MINNESOTANWIS_20090121
2705,05067333,"POOL A4 ABOVE CO. DITCH 45 NEAR FLAMING, MN",2/24/1999,47.4732986,-96.3228358,,31.6,,,,,,,7,,8.36,,,8.36,,,,,,,,,,,13.7,,,,,,,,,HG_MINNESOTANWIS_20090121
2706,05067335,"POOL A4 OUTLET ABOVE CO. DITCH 45 NEAR FLAMING, MN",6/24/1998,47.4727431,-96.3231136,,14.4,,,,,,,8.6,,0.41,,,0.41,<,0.03,,<,0.03,,,,,,1.95,,,,,1.9,,,1.9,HG_MINNESOTANWIS_20090121
2707,05067395,LOCKHART SWAMP IMP AGASSIZ NO2 WMA NR FLAMING MN,9/3/1997,47.446355,-96.3995064,,16,,,,,,,8.2,,0.66,,,0.66,,,,,,,,,,,2.28,,,,,,,,,HG_MINNESOTANWIS_20090121
2708,05067395,LOCKHART SWAMP IMP AGASSIZ NO2 WMA NR FLAMING MN,3/4/1998,47.446355,-96.3995064,,11.1,,,10.1,,,,7.7,,0.2,,,0.2,,0.18,,,0.18,,,,,,2.42,,,,,1.99,,,1.99,HG_MINNESOTANWIS_20090121
2709,05067395,LOCKHART SWAMP IMP AGASSIZ NO2 WMA NR FLAMING MN,6/23/1998,47.446355,-96.3995064,,14.5,,,,,23.4,,8.4,,0.46,,,0.46,,,,,,,,,,,1.73,,,,,,,,,HG_MINNESOTANWIS_20090121
2710,05067395,LOCKHART SWAMP IMP AGASSIZ NO2 WMA NR FLAMING MN,2/9/1999,47.446355,-96.3995064,,13.9,,,,,,,7.3,,5.5,,,5.5,,,,,,,,,,,9,,,,,,,,,HG_MINNESOTANWIS_20090121
2711,05067420,"UNNAMED STREAM AT CO. RD.  131 NEAR GARY, MN",5/21/1998,47.4127778,-96.3458333,,14.3,,,,,,,8,,0.57,,,0.57,,0.5,,,0.5,,,,,,3.2,,,,,2.33,,,2.33,HG_MINNESOTANWIS_20090121
2712,05067425,"UNNAMED STREAM AT CO. RD. 156, NEAR FLAMING, MN",5/21/1998,47.4066667,-96.3438889,,16.1,,,,,,,7.9,,1.22,,,1.22,,0.94,,,0.94,,,,,,4.66,,,,,3.59,,,3.59,HG_MINNESOTANWIS_20090121
2713,05067430,"UNNAMED STREAM BY CO. RD. 30 NEAR FLAMING, MN",5/26/1998,47.3980556,-96.3652778,,14.9,,,,,,,7.8,,0.73,,,0.73,,0.46,,,0.46,,,,,,3.73,,,,,2.12,,,2.12,HG_MINNESOTANWIS_20090121
2714,1D3-029,KILLINGLY POND,7/19/2004,41.8624878,-71.7958333,,1.753,,,,,5.03229522,,5.28,,0.05,,,0.05,,,,,,,,,,,0.93,,,,,,,,,ELS_MERCURY_DATA_FINAL
2715,1D3-025,LONG POND,7/29/2004,42.020813,-71.8166667,,4.061,,,,,3.61819596,,6.46,,0.07,,,0.07,,,,,,,,,,,1.51,,,,,,,,,ELS_MERCURY_DATA_FINAL
2716,1D3-033,NO NAME LAKE 1D3-033,8/4/2004,41.6583252,-73.1916667,,5.795,,,,,5.55635055,,8.03,,0.06,,,0.06,,,,,,,,,,,0.76,,,,,,,,,ELS_MERCURY_DATA_FINAL
2717,1B3-056,RIGA LAKE 1B3-056,8/4/2004,42.021637,-73.4833333,,0.834,,,,,4.87634181,,5.25,,0.06,,,0.06,,,,,,,,,,,1.6,,,,,,,,,ELS_MERCURY_DATA_FINAL
2718,1D2-093,ASHLAND RES.,7/20/2004,42.2394409,-71.4644444,,3.046,,,,,15.31119552,,7.45,,0.1,,,0.1,,,,,,,,,,,1.33,,,,,,,,,ELS_MERCURY_DATA_FINAL
2719,1D3-002,DYKES POND,7/21/2004,42.6041565,-70.7294444,,1.924,,,,,6.33558927,,5.3,,0.016549638,,<,0.02,,,,,,,,,,,0.61,,,,,,,,,ELS_MERCURY_DATA_FINAL
2720,1D1-037,EZEKIEL POND,7/17/2004,41.8041382,-70.6125,,3.38,,,,,5.85365625,,6.44,,0.07,,,0.07,,,,,,,,,,,0.62,,,,,,,,,ELS_MERCURY_DATA_FINAL
2721,1D2-084,GOOSE POND,7/16/2004,41.6938782,-70.0077778,,2.067,,,,,5.10189069,,6.41,,0.03840165,,,0.03840165,,,,,,,,,,,0.1,,,,,,,,,ELS_MERCURY_DATA_FINAL
2722,1D1-014,HAMILTON RES.,7/19/2004,42.0386047,-72.1544444,,4.081,,,,,6.05490195,,6.98,,0.031143142,,,0.031143142,,,,,,,,,,,0.89,,,,,,,,,ELS_MERCURY_DATA_FINAL
2723,1D1-031,KINGS POND,7/15/2004,41.9111023,-70.7041667,,4.218,,,,,6.25979793,,5.75,,0.26,,,0.26,,,,,,,,,,,1.13,,,,,,,,,ELS_MERCURY_DATA_FINAL
2724,1C2-054,LAKE WAMPANOAG,7/20/2004,42.617218,-71.9625,,3.876,,,,,4.47269769,,5.43,,0.07,,,0.07,,,,,,,,,,,1.06,,,,,,,,,ELS_MERCURY_DATA_FINAL
2725,1C1-068,LINCOLN POND,7/20/2004,42.6694336,-71.9125,,13.003,,,,,1.97422512,,4.57,,0.24,,,0.24,,,,,,,,,,,2.66,,,,,,,,,ELS_MERCURY_DATA_FINAL
2726,1D1-068,LITTLE SANDY POND,7/15/2004,41.7963867,-70.6036111,,5.461,,,,,5.38435512,,5.34,,0.19,,,0.19,,,,,,,,,,,1.54,,,,,,,,,ELS_MERCURY_DATA_FINAL
2727,1D2-036,MICAH  POND,7/16/2004,41.6388855,-70.3791667,,2.004,,,,,4.62970776,,5.7,,0.042652626,,,0.042652626,,,,,,,,,,,0.56,,,,,,,,,ELS_MERCURY_DATA_FINAL
2728,1C2-050,MOORES POND,7/20/2004,42.6555481,-72.3472222,,3.055,,,,,4.65655653,,6.52,,0.05,,,0.05,,,,,,,,,,,0.52,,,,,,,,,ELS_MERCURY_DATA_FINAL
2729,1C1-070,PACKARD POND,7/20/2004,42.6333313,-72.2333333,,4.949,,,,,4.09374099,,6.25,,0.11,,,0.11,,,,,,,,,,,1.91,,,,,,,,,ELS_MERCURY_DATA_FINAL
2730,1D1-046,ROBBINS POND,7/16/2004,41.7055359,-70.1111111,,3.431,,,,,4.47860538,,6.28,,0.14,,,0.14,,,,,,,,,,,1.09,,,,,,,,,ELS_MERCURY_DATA_FINAL
2731,1D1-034,ROCKY POND,7/15/2004,43.8444214,-71.9925,,2.358,,,,,4.78575723,,6.14,,0.07,,,0.07,,,,,,,,,,,0.64,,,,,,,,,ELS_MERCURY_DATA_FINAL
2732,1D2-027,SANDY POND,7/17/2004,41.7722168,-70.6541667,,2.674,,,,,5.61009612,,5.83,,0.27,,,0.27,,,,,,,,,,,1.02,,,,,,,,,ELS_MERCURY_DATA_FINAL
2733,1D2-094,SNOWS POND,7/17/2004,41.7583313,-70.8527778,,2.903,,,,,2.94097296,,5.45,,0.17,,,0.17,,,,,,,,,,,1.22,,,,,,,,,ELS_MERCURY_DATA_FINAL
2734,1D2-074,STETSON POND,7/15/2004,42.027771,-70.8275,,4.079,,,,,6.40340763,,6.76,,0.02323181,,,0.02323181,,,,,,,,,,,0.33,,,,,,,,,ELS_MERCURY_DATA_FINAL
2735,1D1-054,UPPER MILL POND,7/16/2004,41.7308044,-70.1166667,,1.762,,,,,7.38691794,,6.54,,0.020048194,,,0.020048194,,,,,,,,,,,0.2,,,,,,,,,ELS_MERCURY_DATA_FINAL
2736,1E1-025,BEAN POND 1E1-025,8/17/2004,45.8124695,-69.1916667,,11.297,,,,,3.17838525,,6.47,,0.22,,,0.22,,,,,,,,,,,3.59,,,,,,,,,ELS_MERCURY_DATA_FINAL
2737,1C3-032,BEAR POND 1C3-032,8/17/2004,44.1541443,-70.7166667,,4.691,,,,,3.23827866,,7.13,,0.020665361,,,0.020665361,,,,,,,,,,,1.34,,,,,,,,,ELS_MERCURY_DATA_FINAL
2738,1C2-012,BLACK POND 1C2-012,8/17/2004,44.145813,-70.8,,11.397,,,,,1.13912751,,6.19,,0.19,,,0.19,,,,,,,,,,,2.25,,,,,,,,,ELS_MERCURY_DATA_FINAL
2739,1E2-054,BRETTUNS POND 1E2-054,8/17/2004,44.3916626,-70.25,,4.324,,,,,4.33206585,,7.33,,0.05,,,0.05,,,,,,,,,,,1.04,,,,,,,,,ELS_MERCURY_DATA_FINAL
2740,1C1-021,CLEAR POND 1C1-021,8/17/2004,45.1083069,-69.9875,,5.542,,,,,2.70653853,,6.96,,0.06,,,0.06,,,,,,,,,,,2.04,,,,,,,,,ELS_MERCURY_DATA_FINAL
2741,1E1-074,CRAIG POND 1E1-074,8/18/2004,44.583313,-68.6666667,,2.103,,,,,3.24452256,,6.8,,0.011648167,,<,0.02,,,,,,,,,,,0.47,,,,,,,,,ELS_MERCURY_DATA_FINAL
2742,1C1-018,DECKER POND 1C1-018,8/17/2004,45.1958313,-69.9375,,8.151,,,,,2.54597424,,6.99,,0.18,,,0.18,,,,,,,,,,,2.24,,,,,,,,,ELS_MERCURY_DATA_FINAL
2743,1C2-056,DRURY POND 1C1-056,8/20/2004,44.4958191,-72.5305556,,6.367,,,,,3.13376538,,6.95,,0.1,,,0.1,,,,,,,,,,,1.75,,,,,,,,,ELS_MERCURY_DATA_FINAL
2744,1E1-054,DUCK LAKE 1E1-054,8/9/2004,45.1499939,-68.1,,3.477,,,,,3.59970441,,6.73,,0.013036813,,<,0.02,,,,,,,,,,,0.86,,,,,,,,,ELS_MERCURY_DATA_FINAL
2745,1E2-007,FAIRBANKS POND 1E2-007,8/17/2004,44.3891296,-69.8311111,,3.633,,,,,1.73460345,,6.38,,0.022731889,,,0.022731889,,,,,,,,,,,0.88,,,,,,,,,ELS_MERCURY_DATA_FINAL
2746,1E1-123,FIRST POND 1E1-123,8/24/2004,44.3694153,-68.6,,7.803,,,,,11.10861855,,6.48,,0.038866163,,,0.038866163,,,,,,,,,,,1.95,,,,,,,,,ELS_MERCURY_DATA_FINAL
2747,1E1-011,FOURTH DAVIS POND 1E1-011,8/20/2004,45.2583313,-69.3944444,,16.107,,,,,1.75861845,,5.69,,0.38,,,0.38,,,,,,,,,,,3.68,,,,,,,,,ELS_MERCURY_DATA_FINAL
2748,1E1-092,GREAT POND 1E1-092,8/24/2004,44.6008301,-68.2833333,,10.349,,,,,1.88753097,,6.54,,0.22,,,0.22,,,,,,,,,,,2.64,,,,,,,,,ELS_MERCURY_DATA_FINAL
2749,1E1-106,GREENWOOD POND 1E1-106,8/17/2004,45.5352478,-69.2327778,,8.348,,,,,1.77792651,,4.94,,0.392276598,,,0.392276598,,,,,,,,,,,5.14,,,,,,,,,ELS_MERCURY_DATA_FINAL
2750,1E2-049,"GROSS POND, ME 1E2-049",8/3/2004,44.0583191,-69.3930556,,3.689,,,,,3.09702243,,5.54,,0.08,,,0.08,,,,,,,,,,,0.9,,,,,,,,,ELS_MERCURY_DATA_FINAL
2751,1C2-064,HANCOCK POND 1C2-064,8/20/2004,44.9555359,-69.9861111,,4.648,,,,,2.64592467,,6.83,,0.03284931,,,0.03284931,,,,,,,,,,,1.1,,,,,,,,,ELS_MERCURY_DATA_FINAL
2752,1C1-031,HUNT POND 1C1-031,8/17/2004,44.083313,-71,,3.692,,,,,1.97384088,,6.66,,0.007754931,,<,0.02,,,,,,,,,,,1.07,,,,,,,,,ELS_MERCURY_DATA_FINAL
2753,1C2-002,IRON POND 1C2-002,8/20/2004,45.458313,-70.375,,24.084,,,,,2.37902196,,5.86,,0.753,,,0.753,,,,,,,,,,,6.42,,,,,,,,,ELS_MERCURY_DATA_FINAL
2754,1E2-063,"KALERS POND, MA 1E2-063",8/3/2004,44.1080322,-69.4227778,,4.776,,,,,1.96529154,,6.62,,0.09,,,0.09,,,,,,,,,,,1.27,,,,,,,,,ELS_MERCURY_DATA_FINAL
2755,1E1-061,LITTLE SEAVEY 1E1-061,8/17/2004,44.9374695,-67.6333333,,8.173,,,,,2.06284047,,6.41,,0.14,,,0.14,,,,,,,,,,,2.81,,,,,,,,,ELS_MERCURY_DATA_FINAL
2756,1E1-062,LONG POND 1E1-062,8/9/2004,44.9166565,-68.2697222,,5.327,,,,,2.63406126,,6.66,,0.11,,,0.11,,,,,,,,,,,1.6,,,,,,,,,ELS_MERCURY_DATA_FINAL
2757,1E1-111,LONG POND 1E1-111,8/24/2004,44.5338745,-68.1702778,,3.405,,,,,2.54381289,,6.02,,0.06,,,0.06,,,,,,,,,,,0.81,,,,,,,,,ELS_MERCURY_DATA_FINAL
2758,1E1-050,LOWER OXBROOK 1E1-050,8/9/2004,45.2833252,-67.8416667,,5.092,,,,,2.93713056,,6.64,,0.033633036,,,0.033633036,,,,,,,,,,,1.21,,,,,,,,,ELS_MERCURY_DATA_FINAL
2759,1E1-040,LT. GREENWOOD POND 1E1-040,8/20/2004,45.3666382,-69.4083333,,2.314,,,,,3.42766095,,6.6,,0.012853409,,<,0.02,,,,,,,,,,,0.58,,,,,,,,,ELS_MERCURY_DATA_FINAL
2760,1E3-045,MCCLURE POND,8/29/2004,44.4833069,-68.9638889,,15.871,,,,,1.37730828,,6.64,,0.76,,,0.76,,,,,,,,,,,5.97,,,,,,,,,ELS_MERCURY_DATA_FINAL
2761,1E1-096,MIDDLE CHAIN 1E1-096,8/9/2004,45.2196961,-68.0791667,,9.237,,,,,2.41999155,,6.52,,0.16,,,0.16,,,,,,,,,,,2.94,,,,,,,,,ELS_MERCURY_DATA_FINAL
2762,1E3-060,MILLINOCKET LAKE 1E3-060,8/23/2004,46.3027649,-68.875,,9.502,,,,,3.41094651,,7.35,,0.13,,,0.13,,,,,,,,,,,1.59,,,,,,,,,ELS_MERCURY_DATA_FINAL
